Param0,String
59032,Dipados
59033,Dipados
59034,Ophelia Einel
59035,Assisting NPC
59037,Bonfire
59038,Mystical Pearl Oyster
59039,Herbin
59040,Box of Grapes
59041,Bmanzur's Donkey
59042,Donkey
59043,Donkey
59044,Donkey
59045,Bmanzur
59046,Rotten Wooden Chest
59047,Chest Decorated with Bronze
59048,Chest Decorated with Silver
59049,Chest Decorated with Gold
59050,Khan
59051,Sea Tornado
59052,Treasure Chest Summon NPC
59053,Sailor
59054,Sailor
59055,Sailor
59056,Sailor
59057,Sailor
59058,Sailor
59059,Sailor
59060,Sailor
59061,Sailor
59062,Sailor
59063,Sailor
59064,Sailor
59065,Sailor
59066,Sailor
59067,Sailor
59068,Sailor
59069,Sailor
59070,Sailor
59071,Sailor
59072,Sailor
59075,Pucio
59076,Hecio
59077,Ricio
59078,Churio
59079,Turio
59080,Bolio
59081,Girio
59082,Summon Otter Merchant
59083,Mystical Pearl
59085,Summon Mystical Pearl Oyster
59087,Choir Leader
59088,Choir Member
59089,Aspiring child musician
59090,Aspiring child musician
59091,Aspiring child musician
59092,Kunata Don
59093,Momu
59094,Durak
59095,Bystanders and Workers
59096,Laru
59097,Ship Treasure Hunting Skill
59098,Transparent NPC
59099,Eye of the Great Ocean
59100,Patrigio Door
59101,Arkahn
59102,[Event] Sea Tornado
59103,[Event] Treasure Chest of the Abyss
59104,GM Silver
59105,Soldier
59106,Enna
59110,Ruelle
59114,Artist
59116,Adventurer
59117,Abyssal Rift
59118,Mysterious Knight
59120,GM Silver
59121,GM Ruby
59122,GM Opal
59123,GM Emerald
59124,GM Gold
59125,GM Spinel
59126,GM Quartz
59127,Snowman
59128,Invisible Snowman
59129,Child
59131,A box left behind by someone
59132,Leuheffe
59133,Papu
59134,Papu
59135,Kariz
59136,Papu
59137,Puranuo
59138,Pikeo
59139,Stevio
59140,Puskao
59141,Maestio
59142,Digrio
59143,Berdao
59144,Dapurio
59145,Jabuo
59146,Salio
59147,GM Edan
59148,GM Lani
59149,GM Daisy
59150,GM Clorince
59151,GM Saya
59152,GM Crio
59153,GM Mariano
59154,GM Edan
59155,GM Lani
59156,GM Daisy
59157,GM Clorince
59158,GM Saya
59159,GM Crio
59160,GM Mariano
59161,Mystical Pearl Oyster
59162,Seagull
59163,New Year Bell
59164,Ticirio
59165,Musical Spirit
59166,Play Support NPC
59167,Guardian Awakening Sub NPC
59168,Asana
59170,Kitma
59171,Natuo
59172,Trace of Pyresh
59173,Guard
59174,Someone's Memory
59175,Record of Agris
59176,A Hidden Note
59177,Reubens
59178,Treasure Chest of a Sailor
59179,Caphras' Memory
59180,Invisible NPC
59181,Oak Barrel
59182,Box
59183,Sack
59184,Tretter
59185,Guard
59186,Roussea
59187,Elena's Journal
59188,Floating Stone
59189,Kantulo's Ration Box
59190,Black Squirrel Captain
59199,Fughar
59200,Caphras' Memory
59201,Dark Knight
59203,Altinova Arena
59204,Memorial Stone
59205,Caphras' Memory
59206,Caphras' Memory
59207,Beautiful Landmark
59208,Luis Pollak
59209,Crate
59210,Wheelbarrow_ Potato
59211,Rubin's Practice Area
59212,Transparent NPC
59213,Rubin's Scarecrow
59214,Rubin
59215,Obstacle Summon NPC
59216,Rubin's Scarecrow
59217,Rubin
59219,Patrigio
59220,Floating Stone
59221,Floating Stone
59222,Elro
59223,Leyla
59226,Jimmy Brooks
59227,Hetario
59228,Pacuna
59229,Lackter
59230,Dream Horse NPC
59231,Castorr
59235,Sub NPC
59236,Lafi Bedmountain
59237,Vera
59239,Hashashin Awakening Sub NPC
59240,Statue of Comfort
59241,Kayal Nesser
59242,Nimue
59243,Red Paladin
59244,Cursed Girl Sub
59245,Obstacle Summon NPC
59246,Freddy Luke
59247,Freddy Luke
59248,Freddy Luke
59249,Serban Zule
59250,Serban Zule
59251,Lavon Felix
59252,Lavon Felix
59253,Lavon Felix
59254,Lavon Felix
59256,Andessa
59258,Black Spirit
59259,Season Dark Portal
59260,Mysterious Merchant
59261,Human Remains
59262,Memorial Stone
59263,Artina
59265,Artina
59266,Artina
59267,Artina
59268,Artina Music Score Quest NPC
59269,Jordan Spileo
59270,Peepo
59271,Monkas Lava
59272,Artina Music Score Quest NPC
59273,Hafun
59274,Alun
59276,Langka
59279,Miles
59280,Horse Race Start
59281,Horse Race Finish
59282,Horse Race Check Point
59283,Audience
59284,Audience
59285,Hidden Bunny Doll
59286,Hidden Bear Doll
59287,Hidden Bear Doll
59288,Dirtied Stage
59289,Cuddly
59290,Zaro
59291,Wuzzy
59292,Fuzzy
59293,Kirwin
59294,Dirtied Stage
59295,GM Silver
59296,Tubby
59297,Pooky
59298,Dirtied Stage
59299,Lost Doll
59300,Lost Doll
59301,Lost Doll
59302,Lost Doll
59303,Lost Doll
59304,Lost Doll
59305,GM Silver
59306,GM Silver
59307,Crystal Ball
59308,Laura Einel
59309,GM Silver
59310,GM Silver
59311,Vegetable Bundle Box
59312,Device of the Ancients
59313,Device of the Ancients
59314,Device of the Ancients
59315,Device of the Ancients
59316,Old Box
59317,Khartenn
59318,Ancient Container
59319,Device of the Ancients
59320,Device of the Ancients
59321,Device of the Ancients
59322,Device of the Ancients
59323,Device of the Ancients
59324,Device of the Ancients
59325,Device of the Ancients
59326,Device of the Ancients
59352,Dimensional Afterimage
59353,Dimensional Afterimage
59354,Rowboat
59355,Cat
59356,Dimensional Afterimage
59367,Cultist
59368,Cultist Giant Warrior
59369,Cultist Shaman
59370,Muskan
59371,Cultist
59372,Strange Rowboat
59373,Power Stone
59374,Form
59376,Object
59377,Form
59378,Spirit's Energy
59379,Form
59380,Form
59381,Main Device
59382,Device to Interact
59383,Fairy
59384,Reward Box
59385,Dimensional Afterimage
59386,Clickety-clack
59387,Evil Rhutum
59388,Evil Rhutum
59389,Bookshelf
59390,Chimera
59391,Stand
59401,Barricade
59411,Fawner Morden
59412,Blacksmith
59413,Alchemist
59414,Tawner Morden
59415,Audience
59416,Audience
59417,Family Inventory Quest NPC
59418,Clucky
59419,Invitation from S NPC
59421,Audience
59422,Elephant
59423,Soldier
59424,Francesca Seric
59425,Young Quturan
59426,Sub NPC
59427,Sub NPC
59428,Eye of the Ancients
59429,Merry
59430,Luta
59431,Hocha
59432,Chacha
59433,Tigu
59434,Poa
59435,Pona
59436,Lost Nux
59437,Ray Poilet
59438,Mysterious Figure
59439,Chicken
59440,Fresh Egg
59441,Golden Egg
59442,Sub NPC
59443,Enda
59444,Sub NPC
59445,Sub NPC
59446,Torex Bekin
59447,Eulicas
59448,Baghulas Portia
59449,Faimal Arhan
59450,Cute Raccoon
59461,Fughar
59462,Fughar
59463,Young Kamasylve
59464,Lejenti
59465,Sub NPC
59466,Invisible
59468,Kono
59469,Ponterra
59470,Sauvinanc
59471,Taruc
59472,Akadula
59473,Garkana
59474,Dotanta
59475,Rune Terna
59476,Adonna Rioblanc
59477,Hidden Item
59478,Villager
59479,Fireworks NPC
59480,Deve
59481,Igor Bartali
59482,Crio
59483,Ahon Kirus
59484,Valks
59485,Basquean Ljurik
59486,Lara
59487,Grace Lauren
59488,Domongatt
59489,Alustin
59490,Pavino Greko
59491,GM
59492,Young Pomi
59493,Young Pomi
59494,Garnier Troupe
59498,Borky
59499,Ancient Rift
59500,Ancients' Record
59501,Ancient Ruins Device
59502,Graverobber
59503,Goblin
59504,Dropped Key
59505,Dropped Key
59506,Treasure Chest
59507,Treasure Chest
59508,Treasure Chest
59509,Stolen Box of Ingredients
59510,David Finto
59511,NPC
59512,"Flame, Lighting NPC"
59513,Punka
59514,Buff Invisible NPC
59515,Igor Bartali
59516,Islin Bartali
59517,Olivia
59518,Kanpacho
59519,Edman
59520,Kayko
59521,Henlo
59522,Edan
59523,Martha Kiyen
59524,Lafi Bedmountain
59525,Transparent NPC
59526,Transparent NPC
59527,NPC
59528,Ancient Ruins
59529,Shattered Kyve Fragments
59530,Ancient Device
59531,Giant Kyve
59532,Kyve Fragments with Revelations
59533,Starlight Vein
59534,Illezra's Specter
59535,Guest from Everfrost
59553,Ivan Markah
59554,Miti Markah
59555,Magia
59556,Yaz
59557,Edan
59558,Lafi Bedmountain
59559,Martha Kiyen
59560,NPC
59561,NPC
59562,Dalishain
59563,Worker
59564,Mercenary
59565,NPC
59566,NPC
59567,NPC
59572,Vaha's Eye
59573,Yaz
59574,Edan
59575,Lafi Bedmountain
59576,Martha Kiyen
59577,Ancient Weapon
59578,Ancient Weapon
59579,Box
59580,Treasure Chest
59581,Kyvelan Tower
59582,Vahmalkea
59583,Vahmalkea
59585,Vaha's Cradle
59586,Dopplenus
59587,Sol Magia
59588,Lara
59589,Rune Magia
59590,Sol Magia
59591,Sol Magia
59592,Quest NPC
59593,NPC
59594,Paruo
59595,Matao
59596,Hurao
59597,Tenao
59598,Kuchio
59599,Becao
59600,Slippery Scallywags Knowledge
59601,Dopplenus
59602,Sol Magia
59603,Invisible NPC
59604,Syca's Knowledge
59605,Exchange
59606,Waruo
59607,Croix
59608,Boss Room_Assisting NPC
59609,Broken Belloten
59610,Broken Elqueesh
59611,Broken Kimel
59612,Broken Krahtenn
59613,Vaha's Eye
59614,Vaha's Time Capsule
59615,Vaha's Knowledge
59616,Lara
59617,Lara
59626,Souvenir Box
59627,Verda
59628,Uras
59629,Esella
59630,Daniel
59631,Naruo
59632,Quest NPC
59633,Deni
59634,Leordo Dias
59635,Slippery Scallywags Treasure Chest
59638,Yan
59639,Freddie
59640,Chadwick
59641,Mason
59642,Zishuka
59643,Liam
59644,Amanda
59645,Ashley
59646,Chloe
59647,Sebastian
59648,Jeremy
59649,Glowing Flower
59650,Treasure Chest
59651,Paruo
59652,Matao
59653,Hurao
59654,Tenao
59655,Kuchio
59656,Becao
59657,Solao
59658,Lunao
59659,Lantinia
59660,NPC
59661,Patrigio
59662,Badane
59663,Laderr
59665,Rabbit
59666,Choppy
59667,Choppy
59668,Transparent NPC
59669,Transparent NPC
59670,Military Supply Wagon
59671,NO USE [PH] Character
59673,NO USE [PH] Character
59675,Sub NPC
59676,Jordine
59677,Lando
59678,Quest NPC
59679,Mutant Swamp Sentinel
59680,Hawk
59681,Seed
59682,Seed
59683,Trap
59684,Seed
59685,Jordine
59686,Trap Activation Target Check Use
59687,Flame Effect
59688,Flame Effect Kill Dummy
59689,GM Silver
59690,Sub NPC
59691,Highlands Tent
59692,Worker's Wheelbarrow
59693,Box
59694,Jordine
59695,Memory Fragment
59696,Box with Citron Seeds
59697,Citron Box
59698,Praying People
59699,Vase with a Handful of Flowers
59700,Abandoned Gold Coin
59701,Gathered People
59702,Abandoned Gold Coin
59703,Abandoned Gold Coin
59704,Dangerous Ridge
59705,Sub NPC
59706,Rulupee
59707,Tori
59708,Good Spot to Observe Okjinsini
59709,Markthanan
59710,Salt Sack
59711,Tori
59712,Jodin
59713,Sub NPC
59714,Lost Lamb
59715,Scholar
59716,Ploux
59717,Liana
59718,Ludowig
59719,Fwuzzy
59720,Fwuzzy
59721,Fwuzzy
59722,Fwuzzy
59723,Fwuzzy
59724,Quest NPC
59725,Villager
59726,Tachros
59727,GM Silver
59728,Sub NPC
59729,Quest NPC
59730,Memory Fragment
59732,Weight Limit +350LT
59733,Quest NPC
59734,Quest NPC
59735,Quest NPC
59736,Object
59737,Sub NPC
59738,Sub NPC
59739,Kakuo
59741,Sub NPC
59742,Sub NPC
59743,Young Kamasylve
59744,Nucamira
59745,Sub NPC
59746,Nameless Journal
59747,Hadum's Kin
59748,Brolina's Guard
59749,Brolina's Guard
59750,Ganelle
59751,Papu
59752,Otter
59753,Sub NPC
59754,Sub NPC
59755,Sub NPC
59756,Sub NPC
59757,Sub NPC
59758,Sub NPC
59759,Treasure Chest
59760,Darak
59761,Hasrah Ancient Device
59762,Sub NPC
59763,Sub NPC
59764,Sub NPC
59765,Sub NPC
59766,Sub NPC
59767,Sub NPC
59768,Trace of Sister
59769,Darak
59774,Sub NPC
59775,Sub NPC
59776,Mystery Crystal Chest
59777,Mystery Crystal Chest
59778,Sub NPC
59779,Quest NPC
59780,Rao
59781,Device of the Ancients
59782,Device of the Ancients
59783,Device of the Ancients
59784,Device of the Ancients
59785,Device of the Ancients
59786,Device of the Ancients
59791,The Magnus
59794,Sub NPC
59795,Sub NPC
59796,Sub NPC
59797,Sub NPC
59798,Sub NPC
59799,Sub NPC
59800,Sub NPC
59801,Sub NPC
59802,Sub NPC
59803,Sub NPC
59804,Sub NPC
59805,Sub NPC
59806,Sub NPC
59807,Sub NPC
59808,Sub NPC
59809,Sub NPC
59810,Sub NPC
59811,Sub NPC
59812,Sub NPC
59813,Sub NPC
59814,Sub NPC
59815,Sub NPC
59816,Sub NPC
59817,Sub NPC
59818,Sub NPC
59819,Sub NPC
59820,Sub NPC
59821,Sub NPC
59822,Sub NPC
59823,Sub NPC
59824,Sub NPC
59825,Sub NPC
59826,Sub NPC
59827,Sub NPC
59828,Sub NPC
59829,Sub NPC
59830,Sub NPC
59831,Sub NPC
59832,Sub NPC
59833,Sub NPC
59834,Sub NPC
59835,Sub NPC
59836,Sub NPC
59837,Sub NPC
59838,Sub NPC
59839,Sub NPC
59840,Sub NPC
59841,Sub NPC
59842,Sub NPC
59843,Sub NPC
59844,Sub NPC
59845,Sub NPC
59846,Sub NPC
59847,Sub NPC
59848,Sub NPC
59849,Sub NPC
59850,Sub NPC
59851,Sub NPC
59852,Sub NPC
59853,Sub NPC
59854,Sub NPC
59855,Sub NPC
59856,Sub NPC
59857,Sub NPC
59858,Sub NPC
59859,Sub NPC
59860,Sub NPC
59861,Sub NPC
59862,Sub NPC
59863,Sub NPC
59864,Sub NPC
59865,Sub NPC
59867,Sub NPC
59868,Winter Gift Pile
59875,Quest NPC
59876,Quest NPC
59877,Quest NPC
59878,Quest NPC
59879,Rabbit
59880,Choppy
59881,Choppy
59882,Quest NPC
59883,Villager
59884,Villager
59885,Quest NPC
59886,Quest NPC
59887,Villager
59888,Villager
59889,Villager
59890,Villager
59891,Villager
59892,Villager
59893,Villager
59894,Knowledge NPC
59895,Sheep
59896,Fruit Basket
59898,Oquilla Ferry
59899,Guard
59900,Wheelbarrow
59901,Gumiho Stele
59902,Freight Wagon
59903,Sarang's Weapon Box
59904,Quest NPC
59905,Daon's Goods Box
59906,Trunkkebi's Surprise Box
59907,Trading
59908,Villager
59909,Villager
59910,Villager
59911,Villager
59912,Villager
59913,Villager
59914,Villager
59915,Villager
59918,Sub NPC
59919,Sub NPC
59920,Sub NPC
59921,Sub NPC
59922,Villager
59923,Villager
59924,Villager
59925,Villager
59926,Villager
59927,Villager
59928,Villager
59929,Villager
59930,Panokseon
59931,Panokseon Under Construction
59932,Ship
59933,Ship
59934,Old Moon Rescue Boat
59935,Dokkebi
59936,Villager
59937,Villager
59938,Okja's Chick
59939,Rice Sheaf Box
59940,Cracked Wall
59941,Life Goose Egg
59942,Star Pattern Goose Egg
59943,Raindrop Goose Egg
59944,Rainbow Goose Egg
59945,Black Spirit Goose Egg
59946,Valentine
59947,Villager
59948,Villager
59949,Quest NPC
59950,Quest NPC
59951,Villager
59952,Villager
59953,Villager
59954,Villager
59955,Villager
59956,Villager
59957,Quest NPC
59958,Gapdol
59959,Gapsoon
59960,Quest NPC
59961,Hanmyo
59962,Choil
59963,Choee
59964,Chosam
59965,Quest NPC
59966,Quest NPC
59967,Hungry Tiger
59968,Sleeping Bear
59969,Herb Drumstick
59970,Placed Box
59971,Atrocious Beast
59972,Quest NPC
59973,Transparent Wall
59974,Villager
59975,Villager
59976,Villager
59977,Woman
59978,Villager
59979,Object
59980,Villager
59982,Prankkebi
59983,Villager
59984,Hyunyong
59985,Miss Myo
59986,Mister Turt
59987,Referee
59988,Villager
59989,Referee
59990,Sarong
59991,Seorong
59992,Darong
59993,Audience
59994,Dragon King
59995,Princess Yoonseul
59996,Shim Cheong
59997,Shim the Blind
59998,Goyoung
59999,Durong
60000,New Continent NPC 9999
60001,Abyssal Well
60002,Dokkebi Princess
60003,Water Supply Box
60004,Supply Sack
60005,Rations Cart
60006,Musical Spirit
60007,Musical Spirit
60008,Quest NPC
60009,Rulupee
60010,Black Thorn Tentacle
60011,Black Thorn Tentacle
60012,Black Raccoon
60013,Bat
60014,Peddler
60017,Silfiad
60018,Silfiad
60019,Silfiad
60020,Silfiad
60021,Silfiad
60022,Mud Thorn Tentacle
60023,Silfiad
60024,Silfiad
60025,Silfiad
60026,Silfiad
60027,Silfiad
60028,Heuklang
60029,Heuklang
60030,Heuklang
60031,Heuklang
60032,Heuklang
60033,Heuklang
60034,Heuklang
60035,Heuklang
60036,Heuklang
60037,Heuklang
60038,Heuklang
60039,Heuklang
60040,Heuklang
60041,Heuklang
60042,Heuklang
60043,Heuklang
60044,Heuklang
60045,Heuklang
60046,Heuklang
60047,Heuklang
60048,Heuklang
60049,Heuklang
60050,Heuklang
60051,Heuklang
60052,Heuklang
60053,Heuklang
60054,Heuklang
60055,Heuklang
60056,Heuklang
60057,Heuklang
60058,Heuklang
60059,Heuklang
60060,Heuklang
60061,Heuklang
60062,Heuklang
60063,Heuklang
60064,Heuklang
60065,Heuklang
60066,Heuklang
60067,Heuklang
60068,Heuklang
60069,Heuklang
60070,Heuklang
60071,Heuklang
60072,Heuklang
60073,Heuklang
60074,Heuklang
60075,Heuklang
60076,Heuklang
60077,Heuklang
60078,Heuklang
60079,Heuklang
60080,Heuklang
60081,Heuklang
60082,Heuklang
60083,Heuklang
60084,Heuklang
60085,Heuklang
60086,Heuklang
60087,Heuklang
60088,Call of the Earth
60089,Call of the Earth
60090,Call of the Earth
60091,Call of the Earth
60092,Call of the Earth
60093,Call of the Earth
60094,Call of the Earth
60095,Call of the Earth
60096,Call of the Earth
60097,Call of the Earth
60098,Call of the Earth
60099,Call of the Earth
60100,Call of the Earth
60101,Call of the Earth
60102,Call of the Earth
60103,Call of the Earth
60104,Call of the Earth
60105,Call of the Earth
60106,Call of the Earth
60107,Call of the Earth
60108,Stun Trap
60109,Flame Trap
60110,Poison Damage Trap
60111,Slow Trap
60112,Mudster
60113,Imp Soldier
60114,Imp Raider
60115,Steel Imp
60116,Steel Imp Warrior
60117,Steel Imp Wizard
60118,Servant of Darkness
60119,Spellbound Heart
60120,Magic Lighthouse
60121,Horse Race Start
60122,Horse Race Goal
60123,Elephant Trap
60124,Blade of Darkness I
60125,Blade of Darkness II
60126,Blade of Darkness III
60127,Hell's Gate of Cartian's Guardian
60128,Summoned_Flame Buster Grenade
60129,Heuklang
60130,Valkyrie Buff SP MOD
60131,Valkyrie Buff SP Wall
60132,Musa Air Waves
60133,Musa Black Spirit Air Waves
60134,Keeper Tett
60135,Keeper Arne
60136,Keeper Marg
60137,Keeper Gorr
60138,Kunoichi Sah Chakram
60139,Toxic Flood
60140,Keeper Tett
60141,Keeper Gorr
60142,Keeper Arne
60143,Keeper Marg
60144,Fire Mat
60145,Rose Trap
60146,Stun Trap
60147,Echo Spirit
60148,Sea Dragon
60149,Tendon Cutter
60150,Normal Mode Mystic Black Spirit
60151,Mystic Awakening Charging
60152,Kunoichi Trap
60153,Greatbow
60154,Wolf
60155,Archer_Floor
60156,Archer Apparition
60157,Life
60158,Barrier
60159,Vitclari's Light
60160,Stone Lantern
60161,Black Leopard
60162,Musical Spirit
60163,Brown Bear
60164,Musical Spirit
60165,Fairy
60166,The Spear of the Earth
60167,Magic Explosion
60168,Sand Sorcery
60169,Dark Legion
60170,Dark Legion_Demon King
60171,Dark Legion
60172,Dark Legion
60173,Dark Legion
60174,Dark Legion
60175,Dark Legion
60176,Dark Legion
60177,Dark Legion
60178,Dark Legion
60179,Dark Legion
60180,Dark Legion
60181,Dark Legion
60182,Dark Legion
60183,Dark Legion
60184,Ice Wall
60185,Dark Legion
60186,Dark Legion
60187,Dark Legion
60188,Dark Legion
60189,Dark Legion_Demon King
60190,Dark Legion_Demon King
60191,Dark Legion
60192,Dark Legion
60193,Spatial Rift
60194,Symbol of the Sun
60195,Symbol of the Sun
60196,Young Branch of Kamasylve
60197,Slippery Scallwag
60198,Labao
60199,Cannoneer Duo
60200,Earth Orb
60201,Flame Orb
60202,Magic Arrow
60203,Dragon
60204,Destroyer of Ynix
60205,Guardian of Ynix
60206,Summon
60207,Summon
60208,Summon
60209,Summon
60210,Destination point
60211,Lava Field
61001,Object
61002,Object
61003,Object
61004,Object
61005,Object
61006,Object
61007,Object
61008,Object
61009,Object
61010,Object
61011,Object
61012,Object
61013,Object
61014,Object
61015,Object
61016,Object
61017,Object
61018,Object
61019,Object
61020,Object
61021,Object
61022,Object
61023,Object
61024,Object
61025,Object
61026,Object
61027,Object
61028,Object
61029,Object
61030,Object
61031,Object
61032,A1 Sequence NPC
61033,Object
61034,Object
61035,Object
61036,Discarded Chariot
61037,Object
61038,Ibedor's Clone
61039,Secrua Shrine
61040,Ibedor's Clone
61041,Object
61042,Object
61043,Object
61044,Object
61045,Object
61046,Object
61047,Object
61048,Object
61049,Object
61050,Object
61051,Object
61052,Object
61053,Object
61054,Object
61055,Object
61056,Object
61057,Object
61058,Object
61059,Object
61060,Object
61061,Lara
61062,Ibedor's Clone
61063,Ibedor's Clone
61064,Ibedor's Clone
61065,Ibedor's Clone
61066,Object
61067,Transparent Step
61068,Bonfire
61069,Object
61070,Object
61071,Object
61072,Object
61073,Object
61074,Object
61075,Object
61076,Aakman Watcher
61077,Aakman Watcher
61078,Aakman Watcher
61079,Object
61080,Monster
61081,Ibedor
61082,Object
61083,Object
61084,Object
61085,Object
61086,Object
61087,Object
61088,NPC
61089,Character
61090,Object
61091,Object
61092,NPC
61093,Monster Object
61094,Object to place
61095,Monster_Red Nose
61096,Object
61097,Object
61098,Object
61099,Object
61100,Object
61101,Pot
61102,Pot
61103,Object
61104,Object
61105,Object
61106,Object
61107,Jordine Ducas
61108,Object
61109,Object
61110,Object
61111,Object
61112,Object
61113,Patrigio
61114,Patrigio
61115,Papu
61116,Otter
61117,Character
61118,Character
61119,Sub NPC
61120,Sub NPC
61121,Sub NPC
61122,Sub NPC
61123,Character
61124,Character
61125,Character
61126,Character
61127,Character
61128,Character
61129,Wuju
61130,Sub NPC
61131,Object
61132,Object
61133,Small Mole
61134,Thief Mole
61135,Object to Interact
61136,Object
61137,Vengeful Soul
61138,Object
61139,Object
61140,Object
61141,Object
61142,Object
61143,Object
61144,Object
61145,Object
61146,Object
61147,Object
61148,Object
61149,Object
61150,Object
61151,Object
61152,Object
61153,Worn Device
61154,Illezra's Dark Shadow
61155,Belmorn
61156,Aakman Elite Guardian
61157,Aakman Elite Watcher
61158,Aakman Flamen
61159,Aakman Airbender
61160,Aakman Punisher
61161,Aakman Watcher
61162,Aakman Guardian
61163,Zobadi
61164,Fish
61165,Object
61166,Goldmont Medium Battleship
61167,Object
61168,Something to Lift and Move
61169,Opacity
61170,Yeonhwa
61171,Object
61172,Object
61173,Worn Device
61174,Worn Device
61175,Object
61176,Object
61177,Molehill
61178,Object
61179,Goyen
61180,Goyen
61181,Sandstorm
61182,Infantry of Chaos
61183,Patrol of Chaos
61184,Vanguard of Chaos
61185,Wizard of Chaos
61186,Object
61187,Object
61188,Centaurus
61189,Centaurus Hunter
61190,Centaurus Axeman
61191,Abyssal Well
61192,Abyssal Pearl
61193,Abyssal Pearl
61194,Abyssal Pearl
61195,Spirit's Energy
61196,Abyssal Pearl
61197,Abyssal Pearl
61198,Abyssal Pearl
61199,Abyssal Pearl
61200,Abyssal Pearl
61201,Abyssal Ancient
61202,Abyssal Well
61203,Abyssal Well
61204,Object
61205,Black Spirit
61206,Black Spirit
61207,Abyssal Well
61208,Ironclad Murraska
61209,Murraska
61210,Murraska
61211,Ancient Kutum
61212,Nouver
61213,Object
61214,NPC
61215,Chicken
61218,Katzvariak
61219,Jordine Ducas
61220,Abyssal Well
61221,Katzvariak
61222,Object
61223,Yeonhwa
61224,Well
61225,Trace of Goyen
61226,Abyssal Chest
61227,Infantry of Chaos
61228,Patrol of Chaos
